Year,State,State Code,Votes Cast,Total Votes Cast,Party
2020,ARKANSAS,AR,2812,1219069,OTHER
2020,ARKANSAS,AR,1321,1219069,OTHER
2020,ARKANSAS,AR,13133,1219069,LIBERTARIAN
2020,ARKANSAS,AR,1372,1219069,OTHER
2020,ARKANSAS,AR,760647,1219069,REPUBLICAN
2020,ARKANSAS,AR,1336,1219069,OTHER
2020,CALIFORNIA,CA,11110250,17500881,DEMOCRAT
2020,CALIFORNIA,CA,6006429,17500881,REPUBLICAN
2020,CALIFORNIA,CA,187895,17500881,LIBERTARIAN
2020,CALIFORNIA,CA,81029,17500881,OTHER
2020,CALIFORNIA,CA,60160,17500881,OTHER
2020,CALIFORNIA,CA,51037,17500881,OTHER
2020,CALIFORNIA,CA,2605,17500881,OTHER
2020,CALIFORNIA,CA,611,17500881,OTHER
2020,CALIFORNIA,CA,559,17500881,OTHER
2020,CALIFORNIA,CA,185,17500881,OTHER
2020,CALIFORNIA,CA,121,17500881,OTHER
2020,COLORADO,CO,1804352,3279980,DEMOCRAT
2020,COLORADO,CO,1364607,3279980,REPUBLICAN
2020,COLORADO,CO,52460,3279980,LIBERTARIAN
2020,COLORADO,CO,8986,3279980,OTHER
2020,COLORADO,CO,1035,3279980,OTHER
2020,COLORADO,CO,636,3279980,OTHER
2020,COLORADO,CO,572,3279980,OTHER
2020,COLORADO,CO,8089,3279980,OTHER
2020,COLORADO,CO,5061,3279980,OTHER
2020,COLORADO,CO,2730,3279980,OTHER
2020,COLORADO,CO,355,3279980,OTHER
2020,COLORADO,CO,25515,3279980,OTHER
2020,COLORADO,CO,2011,3279980,OTHER
2020,COLORADO,CO,568,3279980,OTHER
2020,COLORADO,CO,379,3279980,OTHER
2020,COLORADO,CO,495,3279980,OTHER
2020,COLORADO,CO,354,3279980,OTHER
2020,COLORADO,CO,196,3279980,OTHER
2020,COLORADO,CO,762,3279980,OTHER
2020,COLORADO,CO,614,3279980,OTHER
2020,COLORADO,CO,175,3279980,OTHER
2020,COLORADO,CO,4,3279980,OTHER
2020,COLORADO,CO,24,3279980,OTHER
2020,CONNECTICUT,CT,1080831,1823857,DEMOCRAT
2020,CONNECTICUT,CT,714717,1823857,REPUBLICAN
2020,CONNECTICUT,CT,20230,1823857,LIBERTARIAN
2020,CONNECTICUT,CT,7538,1823857,OTHER
2020,CONNECTICUT,CT,219,1823857,OTHER
2020,CONNECTICUT,CT,11,1823857,OTHER
2020,CONNECTICUT,CT,0,1823857,OTHER
2020,CONNECTICUT,CT,1,1823857,OTHER
2020,CONNECTICUT,CT,6,1823857,OTHER
2020,CONNECTICUT,CT,2,1823857,OTHER
2020,CONNECTICUT,CT,13,1823857,OTHER
2020,CONNECTICUT,CT,12,1823857,OTHER
2020,CONNECTICUT,CT,22,1823857,OTHER
2020,CONNECTICUT,CT,255,1823857,OTHER
2020,DELAWARE,DE,7,504346,OTHER
2020,DELAWARE,DE,87,504346,OTHER
2020,DELAWARE,DE,5,504346,OTHER
2020,DELAWARE,DE,1,504346,OTHER
2020,DELAWARE,DE,3,504346,OTHER
2020,DELAWARE,DE,14,504346,OTHER
2020,DELAWARE,DE,28,504346,OTHER
2020,DELAWARE,DE,169,504346,OTHER
2020,DELAWARE,DE,1,504346,OTHER
2020,DELAWARE,DE,1,504346,OTHER
2020,DELAWARE,DE,8,504346,OTHER
2020,DELAWARE,DE,2,504346,OTHER
2020,DELAWARE,DE,1,504346,OTHER
2020,DELAWARE,DE,2,504346,OTHER
2020,DELAWARE,DE,4,504346,OTHER
2020,DELAWARE,DE,2,504346,OTHER
2020,DELAWARE,DE,1,504346,OTHER
2020,DELAWARE,DE,296268,504346,DEMOCRAT
2020,DELAWARE,DE,200603,504346,REPUBLICAN
2020,DELAWARE,DE,5000,504346,LIBERTARIAN
2020,DELAWARE,DE,2139,504346,OTHER
2020,DISTRICT OF COLUMBIA,DC,317323,344356,DEMOCRAT
2020,DISTRICT OF COLUMBIA,DC,18586,344356,REPUBLICAN
2020,DISTRICT OF COLUMBIA,DC,2036,344356,LIBERTARIAN
2020,DISTRICT OF COLUMBIA,DC,1726,344356,OTHER
2020,DISTRICT OF COLUMBIA,DC,855,344356,OTHER
2020,DISTRICT OF COLUMBIA,DC,3137,344356,OTHER
2020,DISTRICT OF COLUMBIA,DC,693,344356,OTHER
2020,FLORIDA,FL,5297045,11067456,DEMOCRAT
2020,FLORIDA,FL,5668731,11067456,REPUBLICAN
2020,FLORIDA,FL,70324,11067456,LIBERTARIAN
2020,FLORIDA,FL,14721,11067456,OTHER
2020,FLORIDA,FL,5712,11067456,OTHER
2020,FLORIDA,FL,5966,11067456,OTHER
2020,FLORIDA,FL,9,11067456,OTHER
2020,FLORIDA,FL,3902,11067456,OTHER
2020,FLORIDA,FL,8,11067456,OTHER
2020,FLORIDA,FL,2,11067456,OTHER
2020,FLORIDA,FL,181,11067456,OTHER
2020,FLORIDA,FL,854,11067456,OTHER
2020,FLORIDA,FL,1,11067456,OTHER
2020,GEORGIA,GA,10,4999960,OTHER
2020,GEORGIA,GA,701,4999960,OTHER
2020,GEORGIA,GA,6,4999960,OTHER
2020,GEORGIA,GA,1,4999960,OTHER
2020,GEORGIA,GA,61,4999960,OTHER
2020,GEORGIA,GA,159,4999960,OTHER
2020,GEORGIA,GA,1013,4999960,OTHER
2020,GEORGIA,GA,181,4999960,OTHER
2020,GEORGIA,GA,6,4999960,OTHER
2020,GEORGIA,GA,2,4999960,OTHER
2020,GEORGIA,GA,11,4999960,OTHER
2020,GEORGIA,GA,65,4999960,OTHER
2020,GEORGIA,GA,8,4999960,OTHER
2020,GEORGIA,GA,8,4999960,OTHER
2020,GEORGIA,GA,7,4999960,OTHER
2020,GEORGIA,GA,5,4999960,OTHER
2020,GEORGIA,GA,2473633,4999960,DEMOCRAT
2020,GEORGIA,GA,2461854,4999960,REPUBLICAN
2020,GEORGIA,GA,62229,4999960,LIBERTARIAN
2020,HAWAII,HI,366130,579784,DEMOCRAT
2020,HAWAII,HI,196864,579784,REPUBLICAN
2020,HAWAII,HI,5539,579784,LIBERTARIAN
2020,HAWAII,HI,3822,579784,OTHER
2020,HAWAII,HI,1183,579784,OTHER
2020,HAWAII,HI,931,579784,OTHER
2020,HAWAII,HI,4927,579784,OTHER
2020,HAWAII,HI,388,579784,OTHER
2020,IDAHO,ID,287021,868014,DEMOCRAT
2020,IDAHO,ID,554119,868014,REPUBLICAN
2020,IDAHO,ID,16404,868014,LIBERTARIAN
2020,IDAHO,ID,407,868014,OTHER
2020,IDAHO,ID,2808,868014,OTHER
2020,IDAHO,ID,1886,868014,OTHER
2020,IDAHO,ID,1491,868014,OTHER
2020,IDAHO,ID,3632,868014,OTHER
2020,IDAHO,ID,49,868014,OTHER
2020,IDAHO,ID,163,868014,OTHER
2020,IDAHO,ID,1,868014,OTHER
2020,IDAHO,ID,1,868014,OTHER
2020,IDAHO,ID,7,868014,OTHER
2020,IDAHO,ID,4,868014,OTHER
2020,IDAHO,ID,21,868014,OTHER
2020,ILLINOIS,IL,3471915,6033743,DEMOCRAT
2020,ILLINOIS,IL,2446891,6033743,REPUBLICAN
2020,ILLINOIS,IL,66544,6033743,LIBERTARIAN
2020,ILLINOIS,IL,30494,6033743,OTHER
2020,ILLINOIS,IL,9548,6033743,OTHER
2020,ILLINOIS,IL,8046,6033743,OTHER
2020,ILLINOIS,IL,84,6033743,OTHER
2020,ILLINOIS,IL,78,6033743,OTHER
2020,ILLINOIS,IL,75,6033743,OTHER
2020,ILLINOIS,IL,18,6033743,OTHER
2020,ILLINOIS,IL,18,6033743,OTHER
2020,ILLINOIS,IL,8,6033743,OTHER
2020,ILLINOIS,IL,7,6033743,OTHER
2020,ILLINOIS,IL,5,6033743,OTHER
2020,ILLINOIS,IL,4,6033743,OTHER
2020,ILLINOIS,IL,3,6033743,OTHER
2020,ILLINOIS,IL,2,6033743,OTHER
2020,ILLINOIS,IL,1,6033743,OTHER
2020,ILLINOIS,IL,1,6033743,OTHER
2020,ILLINOIS,IL,1,6033743,OTHER
2020,INDIANA,IN,1242416,3033118,DEMOCRAT
2020,INDIANA,IN,1729519,3033118,REPUBLICAN
2020,INDIANA,IN,59232,3033118,LIBERTARIAN
2020,INDIANA,IN,988,3033118,OTHER
2020,INDIANA,IN,893,3033118,OTHER
2020,INDIANA,IN,23,3033118,OTHER
2020,INDIANA,IN,17,3033118,OTHER
2020,INDIANA,IN,13,3033118,OTHER
2020,INDIANA,IN,5,3033118,OTHER
2020,INDIANA,IN,4,3033118,OTHER
2020,INDIANA,IN,4,3033118,OTHER
2020,INDIANA,IN,2,3033118,OTHER
2020,INDIANA,IN,1,3033118,OTHER
2020,INDIANA,IN,1,3033118,OTHER
2020,IOWA,IA,897672,1700130,REPUBLICAN
2020,IOWA,IA,759061,1700130,DEMOCRAT
2020,IOWA,IA,1082,1700130,OTHER
2020,IOWA,IA,1707,1700130,OTHER
2020,IOWA,IA,546,1700130,OTHER
2020,IOWA,IA,3075,1700130,OTHER
2020,IOWA,IA,19637,1700130,LIBERTARIAN
2020,IOWA,IA,544,1700130,OTHER
2020,IOWA,IA,3210,1700130,OTHER
2020,IOWA,IA,4337,1700130,OTHER
2020,IOWA,IA,6614,1700130,OTHER
2020,IOWA,IA,2645,1700130,OTHER
2020,KANSAS,KS,771406,1372303,REPUBLICAN
2020,KANSAS,KS,570323,1372303,DEMOCRAT
2020,KANSAS,KS,30574,1372303,LIBERTARIAN
2020,KENTUCKY,KY,1326646,2136768,REPUBLICAN
2020,KENTUCKY,KY,772474,2136768,DEMOCRAT
2020,KENTUCKY,KY,26234,2136768,LIBERTARIAN
2020,KENTUCKY,KY,6483,2136768,OTHER
2020,KENTUCKY,KY,3599,2136768,OTHER
2020,KENTUCKY,KY,716,2136768,OTHER
2020,KENTUCKY,KY,408,2136768,OTHER
2020,KENTUCKY,KY,98,2136768,OTHER
2020,KENTUCKY,KY,43,2136768,OTHER
2020,KENTUCKY,KY,29,2136768,OTHER
2020,KENTUCKY,KY,20,2136768,OTHER
2020,KENTUCKY,KY,9,2136768,OTHER
2020,KENTUCKY,KY,7,2136768,OTHER
2020,KENTUCKY,KY,1,2136768,OTHER
2020,KENTUCKY,KY,1,2136768,OTHER
2020,LOUISIANA,LA,856034,2148062,DEMOCRAT
2020,LOUISIANA,LA,21645,2148062,LIBERTARIAN
2020,LOUISIANA,LA,1255776,2148062,REPUBLICAN
2020,LOUISIANA,LA,2497,2148062,OTHER
2020,LOUISIANA,LA,1626,2148062,OTHER
2020,LOUISIANA,LA,1125,2148062,OTHER
2020,LOUISIANA,LA,860,2148062,OTHER
2020,LOUISIANA,LA,749,2148062,OTHER
2020,LOUISIANA,LA,668,2148062,OTHER
2020,LOUISIANA,LA,987,2148062,OTHER
2020,LOUISIANA,LA,536,2148062,OTHER
2020,LOUISIANA,LA,4897,2148062,OTHER
2020,LOUISIANA,LA,662,2148062,OTHER
2020,MAINE,ME,435072,828305,DEMOCRAT
2020,MAINE,ME,14152,828305,LIBERTARIAN
2020,MAINE,ME,360737,828305,REPUBLICAN
2020,MAINE,ME,8230,828305,OTHER
2020,MAINE,ME,1183,828305,OTHER
2020,MAINE,ME,87,828305,OTHER
2020,MAINE,ME,8844,828305,OTHER
2020,MARYLAND,MD,976414,3037030,REPUBLICAN
2020,MARYLAND,MD,1985023,3037030,DEMOCRAT
2020,MARYLAND,MD,33488,3037030,LIBERTARIAN
2020,MARYLAND,MD,15799,3037030,OTHER
2020,MARYLAND,MD,5884,3037030,OTHER
2020,MARYLAND,MD,8,3037030,OTHER
2020,MARYLAND,MD,23,3037030,OTHER
2020,MARYLAND,MD,4,3037030,OTHER
2020,MARYLAND,MD,795,3037030,OTHER
2020,MARYLAND,MD,11,3037030,OTHER
2020,MARYLAND,MD,30,3037030,OTHER
2020,MARYLAND,MD,10,3037030,OTHER
2020,MARYLAND,MD,26,3037030,OTHER
2020,MARYLAND,MD,11,3037030,OTHER
2020,MARYLAND,MD,20,3037030,OTHER
2020,MARYLAND,MD,1,3037030,OTHER
2020,MARYLAND,MD,16,3037030,OTHER
2020,MARYLAND,MD,6,3037030,OTHER
2020,MARYLAND,MD,3,3037030,OTHER
2020,MARYLAND,MD,131,3037030,OTHER
2020,MARYLAND,MD,5,3037030,OTHER
2020,MARYLAND,MD,1117,3037030,OTHER
2020,MARYLAND,MD,125,3037030,OTHER
2020,MARYLAND,MD,32,3037030,OTHER
2020,MARYLAND,MD,3,3037030,OTHER
2020,MARYLAND,MD,18045,3037030,OTHER
2020,MASSACHUSETTS,MA,2382202,3658005,DEMOCRAT
2020,MASSACHUSETTS,MA,1167202,3658005,REPUBLICAN
2020,MASSACHUSETTS,MA,47013,3658005,LIBERTARIAN
2020,MASSACHUSETTS,MA,18658,3658005,OTHER
2020,MASSACHUSETTS,MA,26603,3658005,OTHER
2020,MASSACHUSETTS,MA,16327,3658005,OTHER
2020,MICHIGAN,MI,2804040,5539302,DEMOCRAT
2020,MICHIGAN,MI,2649852,5539302,REPUBLICAN
2020,MICHIGAN,MI,60381,5539302,LIBERTARIAN
2020,MICHIGAN,MI,7235,5539302,OTHER
2020,MICHIGAN,MI,13718,5539302,OTHER
2020,MICHIGAN,MI,2986,5539302,OTHER
2020,MICHIGAN,MI,963,5539302,OTHER
2020,MICHIGAN,MI,32,5539302,OTHER
2020,MICHIGAN,MI,1,5539302,OTHER
2020,MICHIGAN,MI,89,5539302,OTHER
2020,MICHIGAN,MI,5,5539302,OTHER
2020,MINNESOTA,MN,1484065,3277171,REPUBLICAN
2020,MINNESOTA,MN,1717077,3277171,DEMOCRAT
2020,MINNESOTA,MN,5611,3277171,OTHER
2020,MINNESOTA,MN,10033,3277171,OTHER
2020,MINNESOTA,MN,7940,3277171,OTHER
2020,MINNESOTA,MN,5651,3277171,OTHER
2020,MINNESOTA,MN,1210,3277171,OTHER
2020,MINNESOTA,MN,643,3277171,OTHER
2020,MINNESOTA,MN,34976,3277171,LIBERTARIAN
2020,MINNESOTA,MN,9965,3277171,OTHER
2020,MISSISSIPPI,MS,539398,1313759,DEMOCRAT
2020,MISSISSIPPI,MS,756764,1313759,REPUBLICAN
2020,MISSISSIPPI,MS,1279,1313759,OTHER
2020,MISSISSIPPI,MS,1161,1313759,OTHER
2020,MISSISSIPPI,MS,1317,1313759,OTHER
2020,MISSISSIPPI,MS,1498,1313759,OTHER
2020,MISSISSIPPI,MS,8026,1313759,LIBERTARIAN
2020,MISSISSIPPI,MS,659,1313759,OTHER
2020,MISSISSIPPI,MS,3657,1313759,OTHER
2020,MISSOURI,MO,1718736,3025962,REPUBLICAN
2020,MISSOURI,MO,1253014,3025962,DEMOCRAT
2020,MISSOURI,MO,41205,3025962,LIBERTARIAN
2020,MISSOURI,MO,8283,3025962,OTHER
2020,MISSOURI,MO,3919,3025962,OTHER
2020,MISSOURI,MO,0,3025962,OTHER
2020,MISSOURI,MO,3,3025962,OTHER
2020,MISSOURI,MO,74,3025962,OTHER
2020,MISSOURI,MO,664,3025962,OTHER
2020,MISSOURI,MO,64,3025962,OTHER
2020,MONTANA,MT,15252,603674,LIBERTARIAN
2020,MONTANA,MT,343602,603674,REPUBLICAN
2020,MONTANA,MT,244786,603674,DEMOCRAT
2020,MONTANA,MT,2,603674,OTHER
2020,MONTANA,MT,6,603674,OTHER
2020,MONTANA,MT,23,603674,OTHER
2020,MONTANA,MT,3,603674,OTHER
2020,NEBRASKA,NE,556846,956383,REPUBLICAN
2020,NEBRASKA,NE,374583,956383,DEMOCRAT
2020,NEBRASKA,NE,20283,956383,LIBERTARIAN
2020,NEBRASKA,NE,4671,956383,OTHER
2020,NEVADA,NV,14783,1405376,LIBERTARIAN
2020,NEVADA,NV,669890,1405376,REPUBLICAN
2020,NEVADA,NV,703486,1405376,DEMOCRAT
2020,NEVADA,NV,3138,1405376,OTHER
2020,NEVADA,NV,14079,1405376,OTHER
2020,NEW HAMPSHIRE,NH,13235,806182,LIBERTARIAN
2020,NEW HAMPSHIRE,NH,365654,806182,REPUBLICAN
2020,NEW HAMPSHIRE,NH,424921,806182,DEMOCRAT
2020,NEW HAMPSHIRE,NH,47,806182,OTHER
2020,NEW HAMPSHIRE,NH,14,806182,OTHER
2020,NEW HAMPSHIRE,NH,142,806182,OTHER
2020,NEW HAMPSHIRE,NH,217,806182,OTHER
2020,NEW HAMPSHIRE,NH,10,806182,OTHER
2020,NEW HAMPSHIRE,NH,67,806182,OTHER
2020,NEW HAMPSHIRE,NH,19,806182,OTHER
2020,NEW HAMPSHIRE,NH,10,806182,OTHER
2020,NEW HAMPSHIRE,NH,13,806182,OTHER
2020,NEW HAMPSHIRE,NH,56,806182,OTHER
2020,NEW HAMPSHIRE,NH,12,806182,OTHER
2020,NEW HAMPSHIRE,NH,170,806182,OTHER
2020,NEW HAMPSHIRE,NH,192,806182,OTHER
2020,NEW HAMPSHIRE,NH,14,806182,OTHER
2020,NEW HAMPSHIRE,NH,46,806182,OTHER
2020,NEW HAMPSHIRE,NH,22,806182,OTHER
2020,NEW HAMPSHIRE,NH,23,806182,OTHER
2020,NEW HAMPSHIRE,NH,82,806182,OTHER
2020,NEW HAMPSHIRE,NH,58,806182,OTHER
2020,NEW HAMPSHIRE,NH,1158,806182,OTHER
2020,NEW JERSEY,NJ,1883274,4549353,REPUBLICAN
2020,NEW JERSEY,NJ,2608335,4549353,DEMOCRAT
2020,NEW JERSEY,NJ,31677,4549353,LIBERTARIAN
2020,NEW JERSEY,NJ,14202,4549353,OTHER
2020,NEW JERSEY,NJ,3255,4549353,OTHER
2020,NEW JERSEY,NJ,2954,4549353,OTHER
2020,NEW JERSEY,NJ,2928,4549353,OTHER
2020,NEW JERSEY,NJ,2728,4549353,OTHER
2020,NEW MEXICO,NM,4426,923965,OTHER
2020,NEW MEXICO,NM,12585,923965,LIBERTARIAN
2020,NEW MEXICO,NM,501614,923965,DEMOCRAT
2020,NEW MEXICO,NM,1806,923965,OTHER
2020,NEW MEXICO,NM,401894,923965,REPUBLICAN
2020,NEW MEXICO,NM,1640,923965,OTHER
2020,NEW YORK,NY,5230985,8661735,DEMOCRAT
2020,NEW YORK,NY,3244798,8661735,REPUBLICAN
2020,NEW YORK,NY,32753,8661735,OTHER
2020,NEW YORK,NY,60234,8661735,LIBERTARIAN
2020,NEW YORK,NY,22587,8661735,OTHER
2020,NEW YORK,NY,805,8661735,OTHER
2020,NEW YORK,NY,376,8661735,OTHER
2020,NEW YORK,NY,3,8661735,OTHER
2020,NEW YORK,NY,2,8661735,OTHER
2020,NEW YORK,NY,6,8661735,OTHER
2020,NEW YORK,NY,9,8661735,OTHER
2020,NEW YORK,NY,13,8661735,OTHER
2020,NEW YORK,NY,155,8661735,OTHER
2020,NEW YORK,NY,20,8661735,OTHER
2020,NEW YORK,NY,28,8661735,OTHER
2020,NEW YORK,NY,3,8661735,OTHER
2020,NEW YORK,NY,1897,8661735,OTHER
2020,NEW YORK,NY,43,8661735,OTHER
2020,NEW YORK,NY,2,8661735,OTHER
2020,NEW YORK,NY,98,8661735,OTHER
2020,NEW YORK,NY,8,8661735,OTHER
2020,NEW YORK,NY,1,8661735,OTHER
2020,NEW YORK,NY,43541,8661735,OTHER
2020,NEW YORK,NY,23368,8661735,OTHER
2020,NORTH CAROLINA,NC,2758773,5524802,REPUBLICAN
2020,NORTH CAROLINA,NC,2684292,5524802,DEMOCRAT
2020,NORTH CAROLINA,NC,48678,5524802,LIBERTARIAN
2020,NORTH CAROLINA,NC,12195,5524802,OTHER
2020,NORTH CAROLINA,NC,7549,5524802,OTHER
2020,NORTH CAROLINA,NC,119,5524802,OTHER
2020,NORTH CAROLINA,NC,13196,5524802,OTHER
2020,NORTH DAKOTA,ND,235595,361819,REPUBLICAN
2020,NORTH DAKOTA,ND,114902,361819,DEMOCRAT
2020,NORTH DAKOTA,ND,9393,361819,LIBERTARIAN
2020,NORTH DAKOTA,ND,1929,361819,OTHER
2020,OHIO,OH,3154834,5922202,REPUBLICAN
2020,OHIO,OH,2679165,5922202,DEMOCRAT
2020,OHIO,OH,67569,5922202,LIBERTARIAN
2020,OHIO,OH,3,5922202,OTHER
2020,OHIO,OH,1450,5922202,OTHER
2020,OHIO,OH,18812,5922202,OTHER
2020,OHIO,OH,114,5922202,OTHER
2020,OHIO,OH,27,5922202,OTHER
2020,OHIO,OH,212,5922202,OTHER
2020,OHIO,OH,16,5922202,OTHER
2020,OKLAHOMA,OK,1020280,1560699,REPUBLICAN
2020,OKLAHOMA,OK,503890,1560699,DEMOCRAT
2020,OKLAHOMA,OK,24731,1560699,LIBERTARIAN
2020,OKLAHOMA,OK,3654,1560699,OTHER
2020,OKLAHOMA,OK,5597,1560699,OTHER
2020,OKLAHOMA,OK,2547,1560699,OTHER
2020,OREGON,OR,958448,2374321,REPUBLICAN
2020,OREGON,OR,1340383,2374321,DEMOCRAT
2020,OREGON,OR,41582,2374321,LIBERTARIAN
2020,OREGON,OR,11831,2374321,OTHER
2020,OREGON,OR,4988,2374321,OTHER
2020,OREGON,OR,17089,2374321,OTHER
2020,PENNSYLVANIA,PA,3377674,6915283,REPUBLICAN
2020,PENNSYLVANIA,PA,3458229,6915283,DEMOCRAT
2020,PENNSYLVANIA,PA,79380,6915283,LIBERTARIAN
2020,RHODE ISLAND,RI,307486,516990,DEMOCRAT
2020,RHODE ISLAND,RI,199922,516990,REPUBLICAN
2020,RHODE ISLAND,RI,5053,516990,LIBERTARIAN
2020,RHODE ISLAND,RI,2759,516990,OTHER
2020,RHODE ISLAND,RI,923,516990,OTHER
2020,RHODE ISLAND,RI,847,516990,OTHER
2020,SOUTH CAROLINA,SC,767,2514096,OTHER
2020,SOUTH CAROLINA,SC,6907,2514096,OTHER
2020,SOUTH CAROLINA,SC,1385103,2514096,REPUBLICAN
2020,SOUTH CAROLINA,SC,1862,2514096,OTHER
2020,SOUTH CAROLINA,SC,27916,2514096,LIBERTARIAN
2020,SOUTH CAROLINA,SC,1091541,2514096,DEMOCRAT
2020,SOUTH DAKOTA,SD,261043,422609,REPUBLICAN
2020,SOUTH DAKOTA,SD,150471,422609,DEMOCRAT
2020,SOUTH DAKOTA,SD,11095,422609,LIBERTARIAN
2020,TENNESSEE,TN,1852475,3053851,REPUBLICAN
2020,TENNESSEE,TN,1143711,3053851,DEMOCRAT
2020,TENNESSEE,TN,5365,3053851,OTHER
2020,TENNESSEE,TN,1860,3053851,OTHER
2020,TENNESSEE,TN,4545,3053851,OTHER
2020,TENNESSEE,TN,29877,3053851,OTHER
2020,TENNESSEE,TN,2576,3053851,OTHER
2020,TENNESSEE,TN,2301,3053851,OTHER
2020,TENNESSEE,TN,10279,3053851,OTHER
2020,TENNESSEE,TN,1,3053851,OTHER
2020,TENNESSEE,TN,762,3053851,OTHER
2020,TENNESSEE,TN,31,3053851,OTHER
2020,TENNESSEE,TN,68,3053851,OTHER
2020,TEXAS,TX,5890347,11315056,REPUBLICAN
2020,TEXAS,TX,5259126,11315056,DEMOCRAT
2020,TEXAS,TX,126243,11315056,LIBERTARIAN
2020,TEXAS,TX,33396,11315056,OTHER
2020,TEXAS,TX,2012,11315056,OTHER
2020,TEXAS,TX,2785,11315056,OTHER
2020,TEXAS,TX,205,11315056,OTHER
2020,TEXAS,TX,49,11315056,OTHER
2020,TEXAS,TX,337,11315056,OTHER
2020,TEXAS,TX,350,11315056,OTHER
2020,TEXAS,TX,36,11315056,OTHER
2020,TEXAS,TX,56,11315056,OTHER
2020,TEXAS,TX,114,11315056,OTHER
2020,UTAH,UT,2623,1488289,OTHER
2020,UTAH,UT,7213,1488289,OTHER
2020,UTAH,UT,560282,1488289,DEMOCRAT
2020,UTAH,UT,5551,1488289,OTHER
2020,UTAH,UT,38447,1488289,LIBERTARIAN
2020,UTAH,UT,2229,1488289,OTHER
2020,UTAH,UT,5053,1488289,OTHER
2020,UTAH,UT,1139,1488289,OTHER
2020,UTAH,UT,865140,1488289,REPUBLICAN
2020,UTAH,UT,368,1488289,OTHER
2020,UTAH,UT,51,1488289,OTHER
2020,UTAH,UT,186,1488289,OTHER
2020,UTAH,UT,1,1488289,OTHER
2020,UTAH,UT,6,1488289,OTHER
2020,VERMONT,VT,242820,370968,DEMOCRAT
2020,VERMONT,VT,112704,370968,REPUBLICAN
2020,VERMONT,VT,3608,370968,LIBERTARIAN
2020,VERMONT,VT,1310,370968,OTHER
2020,VERMONT,VT,1269,370968,OTHER
2020,VERMONT,VT,1175,370968,OTHER
2020,VERMONT,VT,856,370968,OTHER
2020,VERMONT,VT,213,370968,OTHER
2020,VERMONT,VT,209,370968,OTHER
2020,VERMONT,VT,208,370968,OTHER
2020,VERMONT,VT,195,370968,OTHER
2020,VERMONT,VT,166,370968,OTHER
2020,VERMONT,VT,141,370968,OTHER
2020,VERMONT,VT,137,370968,OTHER
2020,VERMONT,VT,126,370968,OTHER
2020,VERMONT,VT,100,370968,OTHER
2020,VERMONT,VT,65,370968,OTHER
2020,VERMONT,VT,54,370968,OTHER
2020,VERMONT,VT,53,370968,OTHER
2020,VERMONT,VT,48,370968,OTHER
2020,VERMONT,VT,1942,370968,OTHER
2020,VERMONT,VT,278,370968,OTHER
2020,VERMONT,VT,3262,370968,OTHER
2020,VERMONT,VT,29,370968,OTHER
2020,VIRGINIA,VA,2413568,4460524,DEMOCRAT
2020,VIRGINIA,VA,1962430,4460524,REPUBLICAN
2020,VIRGINIA,VA,64761,4460524,LIBERTARIAN
2020,VIRGINIA,VA,19765,4460524,OTHER
2020,WASHINGTON,WA,2369612,4087631,DEMOCRAT
2020,WASHINGTON,WA,1584651,4087631,REPUBLICAN
2020,WASHINGTON,WA,80500,4087631,LIBERTARIAN
2020,WASHINGTON,WA,18289,4087631,OTHER
2020,WASHINGTON,WA,4840,4087631,OTHER
2020,WASHINGTON,WA,2487,4087631,OTHER
2020,WASHINGTON,WA,27252,4087631,OTHER
2020,WEST VIRGINIA,WV,235984,794652,DEMOCRAT
2020,WEST VIRGINIA,WV,545382,794652,REPUBLICAN
2020,WEST VIRGINIA,WV,10687,794652,LIBERTARIAN
2020,WEST VIRGINIA,WV,2599,794652,OTHER
2020,WISCONSIN,WI,1630866,3298041,DEMOCRAT
2020,WISCONSIN,WI,1610184,3298041,REPUBLICAN
2020,WISCONSIN,WI,5146,3298041,OTHER
2020,WISCONSIN,WI,38491,3298041,OTHER
2020,WISCONSIN,WI,5259,3298041,OTHER
2020,WISCONSIN,WI,25,3298041,OTHER
2020,WISCONSIN,WI,36,3298041,OTHER
2020,WISCONSIN,WI,5,3298041,OTHER
2020,WISCONSIN,WI,1089,3298041,OTHER
2020,WISCONSIN,WI,110,3298041,OTHER
2020,WISCONSIN,WI,411,3298041,OTHER
2020,WISCONSIN,WI,52,3298041,OTHER
2020,WISCONSIN,WI,6367,3298041,OTHER
2020,WYOMING,WY,73491,278503,DEMOCRAT
2020,WYOMING,WY,193559,278503,REPUBLICAN
2020,WYOMING,WY,5768,278503,LIBERTARIAN
2020,WYOMING,WY,2208,278503,OTHER
2020,WYOMING,WY,1739,278503,OTHER
2020,WYOMING,WY,279,278503,OTHER
2020,WYOMING,WY,1459,278503,OTHER
